,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_20,M_23,M_24,M_25,M_26,M_27,M_28,M_31,M_32,M_33,M_34,M_35,M_36,M_38,M_42
sample_4123,0.4678767,0.32184392,0.38445675,0.46519086,0.29343188,0.52302647,0.7137108,0.80892396,0.6146424,0.41942942,0.2662966,0.3619212,0.42782608,0.4801535,0.2512321,0.3049611,0.27339524,0.01200539,0.6040566,0.43795526,0.29918978,0.3000508,0.34812415,0.21772504
sample_4124,0.47993797,0.32563365,0.42171004,0.46500343,0.2910647,0.55256927,0.6828105,0.8212844,0.61407137,0.42730418,0.38018125,0.36038712,0.4278244,0.47966915,0.26421106,0.30495393,0.27382872,0.0030371004,0.6045406,0.63259673,0.3022456,0.2636488,0.7204461,0.31555033
sample_4125,0.46839187,0.30756438,0.38741684,0.4655885,0.29366192,0.525213,0.693423,0.8155578,0.61458457,0.41979602,0.28404397,0.3617257,0.42782605,0.48004952,0.25327596,0.3049606,0.27340806,0.01655334,0.60407543,0.5120284,0.29962394,0.2927181,0.41380084,0.2331768
sample_4126,0.5127011,0.40706974,0.48062852,0.4662261,0.2893848,0.641628,0.64877844,0.89263415,0.6128849,0.44217345,0.50001717,0.35817617,0.42782295,0.4794612,0.27486125,0.30494422,0.27341816,0.014274787,0.6053388,0.8823495,0.30607566,0.22964478,1.1404055,0.4238036
sample_4127,0.4682581,0.3181356,0.3866352,0.4650304,0.2935152,0.5247164,0.6990268,0.82122564,0.6146,0.4191869,0.27939516,0.36178097,0.42782608,0.48007488,0.2527217,0.30496085,0.27340567,0.010054012,0.604098,0.49020246,0.29950088,0.2945819,0.38407338,0.22923246
sample_4128,0.469876,0.39449286,0.39454162,0.46622387,0.2909271,0.5317367,0.6449196,0.86695564,0.6143976,0.4221612,0.3295973,0.36111626,0.42782578,0.47984138,0.2523219,0.30495936,0.2507008,0.011305142,0.604148,0.75629985,0.3008996,0.275246,0.48973334,0.2724622
sample_4129,0.4679204,0.31412417,0.38578197,0.46522552,0.29379916,0.52338564,0.7114773,0.80896837,0.6146331,0.41914,0.26896438,0.36189777,0.42782596,0.48013568,0.25209135,0.30496106,0.2734319,0.009677529,0.60405517,0.44533783,0.29923767,0.2988381,0.34529206,0.22031128
sample_4130,0.46812874,0.31496742,0.3859995,0.46501514,0.29337183,0.5245348,0.70346415,0.81381655,0.6146162,0.41955215,0.2747177,0.36183003,0.42782605,0.48010263,0.25167987,0.30496085,0.2733978,0.010883594,0.604075,0.47310293,0.29939598,0.29652768,0.3664171,0.2249972
sample_4131,0.5656166,0.4868664,0.53081626,0.4678042,0.27942106,0.7341484,0.6268341,0.9438544,0.61127365,0.44105738,0.60862714,0.3557047,0.4278216,0.47941178,0.2790338,0.3049165,0.27382225,0.00015895814,0.6072268,1.1037983,0.31000704,0.20425475,1.5503335,0.52323693
sample_4132,0.48601788,0.41325113,0.44753438,0.46454558,0.2893361,0.5830916,0.6540634,0.8664894,0.6134503,0.43504375,0.45257497,0.3590744,0.42782468,0.4795208,0.2680371,0.3049489,0.27366608,0.009411499,0.6050328,0.8278358,0.3045918,0.24177182,1.0218595,0.37996548
sample_4133,0.49380523,0.4011978,0.45876557,0.46493745,0.28947684,0.56675494,0.6656456,0.85371244,0.6135794,0.43165085,0.43938273,0.3593328,0.42782462,0.47954184,0.26592982,0.30494872,0.27358586,0.0038465154,0.60502046,0.7504723,0.30415836,0.24635175,0.9532354,0.3672775
sample_4134,0.507262,0.34229064,0.46921498,0.4641917,0.29058665,0.6080675,0.66370285,0.83836627,0.61335045,0.43569025,0.45824844,0.35905114,0.42782405,0.47950938,0.27190852,0.30494663,0.27421167,0.013150541,0.6050799,0.7666863,0.30458558,0.24078655,0.9637253,0.386715
sample_4135,0.46798706,0.32115248,0.38566214,0.46526548,0.29325113,0.523206,0.7066536,0.81188697,0.61462665,0.4190553,0.27147752,0.36186516,0.42782605,0.48012203,0.25106552,0.30496094,0.27340025,0.0077678505,0.6040594,0.4606942,0.29931852,0.29780573,0.36732417,0.22218466
sample_4136,0.48855615,0.33242875,0.44015542,0.4634415,0.29276446,0.5705076,0.67326695,0.83629644,0.6137377,0.43367064,0.41865432,0.359788,0.42782348,0.47957626,0.26517087,0.30495077,0.27348956,0.028139766,0.6045943,0.6955316,0.30329123,0.25152954,0.8416447,0.35172284
sample_4137,0.6072778,0.57388926,0.57643723,0.46139643,0.21086976,0.72459316,0.61755115,0.9743842,0.6105178,0.4653515,0.65425295,0.35443774,0.4278199,0.47941625,0.28715768,0.30489105,0.27385175,0.013215076,0.60926074,1.2179811,0.31200412,0.19488949,1.601074,0.5627097
sample_4138,0.4698377,0.47859862,0.3931086,0.46392795,0.29061818,0.5304954,0.64133215,0.8525799,0.6144004,0.42259836,0.33007824,0.36109072,0.427826,0.47984153,0.25611842,0.3049598,0.27340183,0.008374818,0.60413885,0.77679217,0.30096084,0.27565324,0.5760029,0.2719698
sample_4139,0.46803966,0.3500144,0.3855391,0.4652206,0.29297417,0.52340674,0.70251024,0.80887896,0.6146183,0.4192796,0.27448392,0.3618275,0.427826,0.48010528,0.2522626,0.30496085,0.2734009,0.020826515,0.60405827,0.47616142,0.29940754,0.29669064,0.36634433,0.22451258
sample_4140,0.46847713,0.46574306,0.38816687,0.46528327,0.2909071,0.52523327,0.68221647,0.81325155,0.61457664,0.42022386,0.28806633,0.3616541,0.42782593,0.4800332,0.25284517,0.30496058,0.27341968,0.012373506,0.60411835,0.5536942,0.29980522,0.2913072,0.41804355,0.2354581
sample_4141,0.4682954,0.30870864,0.38695657,0.46524578,0.29377705,0.5247148,0.6997722,0.8145737,0.61460155,0.4195266,0.27873957,0.36179113,0.42782605,0.480078,0.2529509,0.30496088,0.2734329,0.010468551,0.60407305,0.48641446,0.29947597,0.2947488,0.3672418,0.2288298
sample_4142,0.46832994,0.33713245,0.38790977,0.4653806,0.29317147,0.5249523,0.6935214,0.8182216,0.6145873,0.4197624,0.28359687,0.36172625,0.427826,0.48005295,0.2519967,0.30496076,0.27340394,0.020192772,0.6040792,0.51241255,0.2996272,0.2930103,0.38893515,0.23252824
sample_4143,0.5756027,0.41866255,0.5507925,0.46500063,0.27810657,0.7519411,0.62322384,0.9577301,0.6110886,0.45787603,0.6202135,0.35540068,0.42782158,0.47941178,0.2794112,0.3049143,0.24316838,0.008258708,0.6073132,1.1447864,0.31050822,0.20050937,1.4492819,0.53437597
sample_4144,0.5072436,0.45704687,0.45843768,0.4657489,0.2889724,0.6059749,0.65165955,0.8668746,0.6131244,0.43636158,0.48318428,0.35845256,0.4278239,0.47948056,0.26908937,0.304944,0.2736523,0.008120781,0.60535645,0.85802925,0.30567175,0.23446715,0.88287556,0.40613857
sample_4145,0.4680742,0.33813167,0.386226,0.46514338,0.2932627,0.5233586,0.70460945,0.8170573,0.61462367,0.41950482,0.27266625,0.36184928,0.42782605,0.48011565,0.25201508,0.30496088,0.27339864,0.008977088,0.6040729,0.46785256,0.2993574,0.29736435,0.35975367,0.22304854
sample_4146,0.468505,0.3182773,0.38774368,0.46453562,0.2936467,0.5254799,0.6892274,0.8163272,0.6145754,0.41997322,0.28652412,0.3616986,0.42782602,0.48003587,0.25277668,0.30496052,0.27339464,0.011302159,0.6040981,0.5256394,0.299682,0.29155108,0.40493685,0.23548096
sample_4147,0.4680259,0.35316604,0.3850515,0.46528614,0.29249293,0.5235381,0.7031107,0.8137173,0.6146252,0.4192842,0.27261162,0.3618444,0.42782605,0.48011744,0.2520758,0.30496094,0.27340204,0.017669259,0.6040645,0.47236747,0.29937497,0.29743677,0.3664292,0.22270241
sample_4148,0.46781653,0.2985547,0.38467562,0.46496713,0.29397732,0.52295274,0.7177408,0.8067673,0.61464554,0.41871297,0.26460308,0.36194667,0.42782608,0.48016194,0.25142902,0.30496112,0.27341664,0.0068686204,0.6040551,0.42542696,0.29912207,0.30064738,0.32925856,0.21671546
sample_4149,0.46795332,0.29521674,0.38560244,0.46522754,0.2940544,0.5232891,0.71300036,0.8095065,0.61463296,0.4190505,0.26855063,0.3619079,0.42782608,0.48013675,0.252585,0.30496106,0.27339637,0.018322086,0.6040578,0.43993536,0.29920873,0.29886368,0.32734233,0.22029349
sample_4150,0.46797094,0.31007424,0.38558483,0.46486247,0.29378223,0.5231725,0.70617867,0.81031793,0.61461854,0.41918316,0.27359417,0.3618476,0.42782596,0.48010787,0.2519421,0.3049609,0.27343085,0.0095278835,0.60406303,0.4640522,0.29935053,0.29694855,0.360053,0.2243047
sample_4151,0.4708647,0.36514926,0.39791065,0.46606955,0.2915268,0.53457105,0.6266356,0.87950414,0.61425704,0.42391035,0.35393554,0.36077327,0.42782566,0.4797512,0.25750774,0.30495825,0.27340645,0.0029311418,0.6040892,0.8852209,0.30153415,0.26698548,0.6235453,0.29489562
sample_4152,0.46965918,0.573298,0.39437202,0.46504977,0.28944516,0.5322603,0.63695794,0.90039814,0.6143964,0.42191935,0.3325919,0.3610284,0.42782578,0.4798357,0.25502396,0.3049595,0.23632693,0.005926898,0.6041204,0.8071376,0.30111572,0.27447146,0.6166371,0.27317318
sample_4153,0.4682383,0.30849046,0.38822836,0.46425962,0.2938368,0.5245451,0.69492763,0.81556326,0.6145894,0.4196204,0.2821843,0.36175388,0.42782608,0.4800584,0.2534252,0.30496067,0.27343208,0.0141752,0.6040721,0.5025952,0.29955685,0.29320204,0.3636152,0.23196405
sample_4154,0.46802622,0.3363723,0.38593918,0.4650589,0.29241654,0.52439946,0.7006168,0.81548685,0.61461955,0.41926253,0.27452046,0.3618216,0.42782605,0.48010653,0.25192854,0.30496088,0.2733991,0.012910817,0.604069,0.4816622,0.2994275,0.29669064,0.3788085,0.2242575
sample_4155,0.4681113,0.29368877,0.38683587,0.46456265,0.29408455,0.52404845,0.70641875,0.81191206,0.6146161,0.4189944,0.27381963,0.36185235,0.42782605,0.4801049,0.25289765,0.30496088,0.2733968,0.011632445,0.6040621,0.46151993,0.29933342,0.29659978,0.3597042,0.22493759
sample_4156,0.46851042,0.33534437,0.38939252,0.46548763,0.2931775,0.52608556,0.6850146,0.8364211,0.61456686,0.42002144,0.28916162,0.3616636,0.42782593,0.4800227,0.25314116,0.30496055,0.27344453,0.008557018,0.6040831,0.5419985,0.29976144,0.29052138,0.41628343,0.23759824
sample_4157,0.46963075,0.5821828,0.39503697,0.46480277,0.28940275,0.5302025,0.6396578,0.86970335,0.6144153,0.4222247,0.32859147,0.3610868,0.42782587,0.47985077,0.25452757,0.30495948,0.27340388,0.0050914977,0.60414946,0.78731835,0.30099198,0.27648184,0.5661347,0.26951855
sample_4158,0.467919,0.34872425,0.38465258,0.46528563,0.29259628,0.5232542,0.70544195,0.81087285,0.6146307,0.41921666,0.27069736,0.3618673,0.42782602,0.4801285,0.2513918,0.304961,0.27339923,0.009520949,0.6040656,0.4633384,0.29932174,0.29814318,0.3560192,0.2211738
sample_4159,0.48063612,0.36140597,0.43492225,0.4647345,0.29020894,0.5532696,0.68164414,0.83595246,0.61399454,0.43017125,0.3903138,0.36022466,0.42782435,0.47964257,0.26309004,0.3049523,0.27356845,0.01584273,0.60458744,0.64250416,0.30254525,0.2607151,0.7470322,0.3244265
sample_4160,0.49543226,0.37345937,0.45428982,0.46425408,0.289619,0.57471585,0.67417604,0.8540868,0.6137333,0.43585312,0.4215076,0.35968944,0.4278234,0.47957313,0.26281032,0.30494767,0.27419984,0.0138412155,0.6048966,0.69382334,0.30351162,0.2516392,0.7538574,0.35199657
sample_4161,0.46753192,0.3035901,0.38353866,0.4653001,0.2940077,0.5222386,0.72844195,0.80607736,0.6146692,0.41830385,0.25640193,0.36202937,0.42782605,0.48021564,0.25047123,0.30496135,0.27340025,0.009754022,0.60404843,0.3938055,0.2989303,0.30403236,0.2971411,0.20967677
sample_4162,0.46784174,0.3049926,0.38472542,0.46530905,0.29399893,0.5227805,0.715456,0.8086476,0.61464036,0.4189698,0.26628256,0.36192977,0.42782602,0.4801513,0.25165075,0.30496106,0.27341372,0.011248734,0.60405433,0.43209958,0.29916087,0.29986262,0.3404855,0.21821475
sample_4163,0.469899,0.46684003,0.39410645,0.46428743,0.2896725,0.5308864,0.64301556,0.85322237,0.61441743,0.42352155,0.32773912,0.3611097,0.4278257,0.47985378,0.25539494,0.30495965,0.21797538,0.0053882166,0.60415506,0.7683351,0.30095196,0.27574354,0.56115,0.26944357
sample_4164,0.49616167,0.4662847,0.45721522,0.46614566,0.28478432,0.5929967,0.65016055,0.88598937,0.6132502,0.4373434,0.47339243,0.35862017,0.42782465,0.4794933,0.26425028,0.30494818,0.2734255,0.017166656,0.60545236,0.86518955,0.3054044,0.23681334,1.0132512,0.39679155
sample_4165,0.46933967,0.4263916,0.392198,0.46320194,0.29161888,0.52981997,0.6542227,0.82598054,0.6144547,0.42292967,0.3172505,0.3612938,0.4278258,0.479891,0.25443828,0.3049596,0.27340764,0.005298608,0.6041223,0.6935832,0.3005372,0.27995127,0.5227452,0.26173747
sample_4166,0.4682248,0.31401056,0.38680315,0.46455428,0.2935291,0.5244478,0.69890183,0.8199371,0.6145996,0.41943932,0.2794934,0.36178017,0.42782596,0.48007426,0.25323468,0.3049608,0.27341515,0.008005334,0.60406786,0.49053892,0.2995023,0.29452842,0.36927336,0.22933832
sample_4167,0.5057433,0.39452022,0.47035992,0.46447563,0.2894379,0.5973916,0.6612382,0.87246835,0.6133147,0.43646777,0.46373314,0.35889757,0.42782322,0.47950336,0.2713061,0.30494332,0.27388185,0.0119167715,0.6053078,0.7857938,0.30488676,0.23965439,0.9461829,0.38998336
sample_4168,0.4682827,0.3202937,0.38746047,0.46505105,0.2932611,0.5250374,0.6950239,0.81893545,0.61459583,0.4197313,0.28093624,0.3617597,0.4278261,0.48006725,0.2521839,0.3049608,0.2734126,0.010015139,0.60407394,0.50267005,0.29955304,0.29387188,0.39141107,0.23040655
sample_4169,0.468497,0.38010097,0.38846803,0.46533743,0.29206914,0.52505153,0.68396664,0.82348365,0.614577,0.41997078,0.28741288,0.36166975,0.427826,0.48003507,0.25393733,0.30496046,0.27340084,0.007964909,0.60408455,0.5454797,0.29976377,0.2914229,0.41290414,0.23530409
sample_4170,0.5050347,0.5365724,0.4833593,0.46454093,0.26358622,0.65717983,0.6305287,0.9215634,0.6123711,0.4437422,0.5436684,0.35710058,0.42782164,0.47943076,0.26968718,0.30494416,0.273544,0.0061638695,0.60625905,1.0477291,0.30788702,0.21892038,1.4057932,0.46077248
sample_4171,0.50104487,0.3541465,0.4692557,0.46562555,0.290683,0.59064746,0.6539097,0.88302875,0.6131239,0.4346031,0.4782421,0.3586645,0.4278257,0.4794832,0.26636034,0.30494657,0.27343416,0.013541978,0.60532993,0.8365073,0.30522475,0.23479259,1.1017399,0.4057175
sample_4172,0.4801882,0.3488279,0.42482278,0.46510777,0.29066998,0.5558329,0.679003,0.816063,0.6140089,0.42544264,0.38874465,0.3602446,0.42782462,0.479647,0.26336324,0.30495387,0.2735552,0.0092363395,0.6045828,0.65528,0.3025105,0.2607928,0.75886637,0.32317713
sample_4173,0.46807864,0.31333905,0.38641798,0.4652844,0.29351774,0.52388793,0.7030878,0.81381494,0.6146131,0.41934225,0.2755245,0.36182302,0.42782608,0.4800974,0.25205153,0.3049609,0.27341044,0.016730513,0.6040673,0.4748246,0.29940933,0.2961831,0.36684018,0.22579885
sample_4174,0.4689605,0.30808252,0.39217636,0.464801,0.29378647,0.52711886,0.6723099,0.83969766,0.61451304,0.4207461,0.302127,0.36151743,0.42782605,0.4799553,0.25327086,0.30496034,0.27342546,0.009364389,0.6040979,0.5976229,0.3000566,0.2852384,0.4560063,0.2496593
sample_4175,0.4828929,0.32254517,0.42608094,0.46543938,0.2934451,0.5526718,0.69426835,0.82660896,0.6141472,0.42673624,0.36702496,0.3606373,0.42782447,0.4797025,0.26421016,0.3049533,0.2735945,0.01974131,0.6044154,0.57212585,0.30174047,0.2684927,0.6305832,0.30492958
sample_4176,0.64520764,0.5818664,0.60253537,0.46730742,0.21266809,0.7988477,0.61087024,0.9778357,0.6095124,0.47067258,0.70253557,0.35319233,0.42781752,0.479434,0.2923421,0.30488726,0.2736569,0.00757299,0.6083271,1.3122035,0.31381252,0.1847418,1.7245153,0.6094477
sample_4177,0.5054318,0.37385622,0.47948837,0.46540657,0.29001626,0.60131115,0.66334826,0.83807874,0.61337435,0.4370871,0.45682836,0.3590606,0.4278236,0.47951207,0.26697254,0.3049455,0.27373648,0.020609578,0.60515505,0.7689775,0.3045837,0.24123126,0.95057017,0.38486907
sample_4178,0.46801448,0.29725707,0.38644898,0.46439147,0.2940097,0.5239444,0.7076248,0.80854803,0.6146203,0.4193485,0.27266714,0.3618627,0.4278261,0.48011222,0.2517879,0.3049609,0.2734119,0.013458363,0.6040632,0.45781553,0.2993123,0.2971535,0.3516389,0.22380257
sample_4179,0.46933538,0.3118418,0.3922273,0.46406874,0.29307273,0.52857316,0.6607479,0.877313,0.614478,0.42102206,0.31100267,0.36139363,0.42782584,0.4799159,0.25416487,0.30495998,0.27341223,0.008943268,0.60413605,0.6531975,0.30032036,0.28198105,0.47729385,0.25703254
sample_4180,0.46958467,0.32268095,0.3927141,0.46474063,0.29336327,0.52932215,0.6522046,0.84748155,0.6144357,0.42212233,0.31978583,0.3612836,0.42782596,0.47987667,0.25417477,0.30495936,0.27341312,0.005842661,0.60413057,0.6978446,0.30053502,0.278615,0.57603747,0.2651792
sample_4181,0.46954966,0.40062326,0.39410028,0.46512103,0.29121298,0.5299922,0.64796424,0.8717931,0.61440957,0.4222554,0.32683867,0.36115935,0.42782572,0.4798514,0.25670177,0.30495948,0.2734576,0.01076992,0.60419494,0.73805356,0.30080527,0.27658325,0.7001333,0.27010298
sample_4182,0.4678624,0.2932115,0.38546848,0.4652663,0.29397866,0.52294135,0.7149616,0.8084706,0.61463934,0.41880965,0.26667655,0.36192504,0.427826,0.48014897,0.25222436,0.30496103,0.27340943,0.0069979383,0.6040541,0.43393221,0.2991722,0.29973823,0.3470442,0.21851143
sample_4183,0.46778783,0.31770754,0.3844685,0.4653632,0.29353327,0.52252674,0.7166351,0.8064965,0.61464757,0.41878256,0.26441336,0.3619425,0.42782614,0.48016486,0.25129068,0.30496114,0.2733968,0.0023534123,0.60405654,0.42895693,0.29913858,0.3008585,0.33188212,0.21618685
sample_4184,0.4681289,0.30365485,0.38664684,0.46586487,0.29386428,0.52450025,0.7038547,0.8103879,0.61461073,0.41961497,0.27581328,0.3618258,0.42782602,0.48009428,0.25344008,0.30496094,0.27339783,0.006217561,0.60408676,0.47194576,0.29939675,0.29595166,0.37692696,0.22638571
sample_4185,0.49898073,0.36405292,0.43648455,0.4659857,0.2900348,0.56511444,0.6718495,0.8553538,0.6136334,0.43474746,0.43143034,0.35952854,0.4278236,0.47955358,0.26806355,0.30494758,0.27374905,0.01835554,0.60493386,0.7098317,0.30378157,0.24858326,0.8541063,0.36155272
sample_4186,0.5221024,0.34780702,0.49387592,0.46471524,0.28552774,0.6326313,0.65070397,0.8843075,0.612935,0.44590124,0.49826688,0.35816023,0.42782238,0.47946408,0.27045628,0.304944,0.27406216,0.0139781255,0.60606855,0.87009776,0.30615067,0.23079097,0.95122945,0.42001113
sample_4187,0.46802333,0.34276906,0.38678506,0.4654021,0.29298896,0.52398556,0.7009968,0.81360394,0.6146137,0.41928187,0.27594838,0.36181056,0.42782593,0.48009685,0.2527787,0.30496085,0.2734096,0.0055314284,0.60406214,0.48230523,0.29944545,0.29613012,0.3663777,0.22573987
sample_4188,0.5504605,0.5016341,0.5433657,0.4640218,0.2468327,0.690776,0.63326186,0.92708904,0.6120002,0.44940403,0.57018673,0.35647842,0.42782256,0.47941947,0.2785741,0.30492523,0.23049487,0.008534087,0.6062575,1.037676,0.30896354,0.21210223,1.1351924,0.48384088
sample_4189,0.5144354,0.3948045,0.48398644,0.46475825,0.2885721,0.6341085,0.64529276,0.9207484,0.61271167,0.4462672,0.51406425,0.35786763,0.42782322,0.47944912,0.2758396,0.30494332,0.27456522,0.010522205,0.6059592,0.9135475,0.3065899,0.22627893,1.2525063,0.43615493
sample_4190,0.46835512,0.3509384,0.38730216,0.46472338,0.2929213,0.52481574,0.6926267,0.8126366,0.6145889,0.4197167,0.28339332,0.36172497,0.427826,0.48005491,0.25048256,0.30496067,0.27340668,0.017188642,0.60410565,0.51509947,0.29963422,0.29311007,0.3909284,0.23216742
sample_4191,0.4934794,0.43214184,0.44760004,0.4650085,0.28911573,0.58106804,0.66225564,0.86947,0.6135516,0.43484333,0.44346803,0.35922927,0.4278248,0.47953612,0.26054376,0.30494967,0.2738409,0.012123104,0.6047392,0.77345157,0.30435532,0.24522796,0.97178715,0.37019664
sample_4192,0.47223175,0.34302986,0.4042424,0.46029705,0.29281646,0.54267603,0.6099778,0.92987514,0.6140264,0.42564476,0.38599747,0.36030033,0.42782566,0.47965398,0.25668308,0.30495748,0.25266978,0.0053620622,0.60428905,1.0415473,0.30237097,0.25587422,0.80659145,0.3256622
sample_4193,0.46842083,0.35701412,0.38718352,0.46510565,0.29261595,0.5247442,0.68759364,0.824975,0.61458933,0.419555,0.28347403,0.3617221,0.42782593,0.48005527,0.25335702,0.3049607,0.27340713,0.0062499847,0.6040656,0.52623916,0.29964578,0.29277688,0.40152597,0.23222265
sample_4194,0.48446876,0.32401398,0.4287197,0.46492282,0.29328388,0.5618017,0.6843035,0.83588004,0.6139711,0.4310109,0.39108557,0.36025494,0.42782435,0.47963762,0.26489535,0.30495083,0.2734408,0.011735344,0.6042872,0.62778807,0.30245367,0.26026413,0.7118426,0.32663408
sample_4195,0.5246463,0.42199832,0.5179554,0.46423122,0.28923503,0.64164877,0.64411527,0.8678413,0.61251986,0.44510576,0.5272273,0.3576131,0.42782077,0.47943893,0.27224985,0.30494156,0.27345577,0.01625441,0.60575664,0.9266919,0.306988,0.22297305,1.2254062,0.44888917
sample_4196,0.4677762,0.30944157,0.3846409,0.46530154,0.29378268,0.52332646,0.7151942,0.80504304,0.6146427,0.41891757,0.2658469,0.3619302,0.42782602,0.48015514,0.25169462,0.30496106,0.27346885,0.019565858,0.6040555,0.43314174,0.29916438,0.3001546,0.35634643,0.21758777
sample_4197,0.4694022,0.3171956,0.3917808,0.4646008,0.29366454,0.5285799,0.6636852,0.83090806,0.6144812,0.4234337,0.30967647,0.36141995,0.42782584,0.4799204,0.25472257,0.30496022,0.27343518,0.009063832,0.60409707,0.6387141,0.30025807,0.28236544,0.4846946,0.2562956
sample_4198,0.46936533,0.4400156,0.39215234,0.46524534,0.2908955,0.52849257,0.6545408,0.85323894,0.614475,0.42198634,0.3135755,0.3613302,0.42782593,0.47990906,0.25219947,0.3049599,0.2734247,0.015981928,0.60411584,0.68781614,0.30047682,0.28143215,0.5232685,0.25788647
